0.000000 0.190177 0.380380 0.570635 0.760969 0.951408 1.141976 1.332699 1.523601 1.714706 1.906037 2.097616 2.289465 2.481603 2.674051 2.866827 3.059946 3.253426 3.447280 3.641520 3.836159 4.031206 4.226668 4.422551 4.618861 4.815599 5.012766 5.210360 5.408377 5.606812 5.805658 6.004903 6.204535 6.404540 6.604900 6.805597 7.006608 7.207910 7.409476 7.611277 7.813282 8.015457 8.217765 8.420169 8.622628 8.825098 9.027535 9.229889 9.432112 9.634151 9.835953 10.037460 10.238616 10.439359 10.639627 10.839359 11.038487 11.236945 11.434665 11.631578 11.827612 12.022695 12.216756 12.409719 12.601510 12.792054 12.981275 13.169097 13.355443 13.540236 13.723401 13.904859 14.084535 14.262353 14.438237 14.612111 14.783901 14.953534 15.120936 15.286036 15.448763 15.609047 15.766820 15.922014 16.074565 16.224407 16.371478 16.515717 16.657065 16.795463 16.930855 17.063188 17.192408 17.318466 17.441311 17.560897 17.677178 17.790111 17.899655 18.005770 18.108416 18.207560 18.303165 18.395199 18.483631 18.568432 18.649574 18.727031 18.800779 18.870794 18.937056 18.999543 19.058238 19.113123 19.164183 19.211404 19.254771 19.294273 19.329900 19.361641 19.389489 19.413436 19.433476 19.449604 19.461817 19.470111 19.474485 19.474937 19.471469 19.464082 19.452777 19.437559 19.418433 19.395403 19.368477 19.337662 19.302968 19.264404 19.221983 19.175716 19.125618 19.071703 19.013989 18.952493 18.887234 18.818233 18.745512 18.669095 18.589007 18.505275 18.417926 18.326992 18.232504 18.134495 18.033001 17.928058 17.819705 17.707983 17.592935 17.474604 17.353036 17.228279 17.100384 16.969401 16.835384 16.698387 16.558469 16.415687 16.270102 16.121776 15.970772 15.817154 15.660991 15.502350 15.341299 15.177909 15.012253 14.844403 14.674432 14.502415 14.328428 14.152546 13.974846 13.795406 13.614302 13.431612 13.247413 13.061784 12.874802 12.686544 12.497086 12.306506 12.114878 11.922277 11.728777 11.534452 11.339372 11.143609 10.947231 10.750307 10.552903 10.355082 10.156909 9.958444 9.759745 9.560872 9.361877 9.162815 8.963736 8.764689 8.565721 8.366875 8.168192 7.969713 7.771475 7.573511 7.375855 7.178535 6.981579 6.785013 6.588857 6.393133 6.197857 6.003046 5.808713 5.614867 5.421517 5.228671 5.036330 4.844498 4.653175 4.462358 4.272042 4.082223 3.892891 3.704038 3.515653 3.327721 3.140229 2.953160 2.766497 2.580221 2.394313 2.208750 2.023512 1.838573 1.653910 1.469498 1.285312 1.101323 0.917505 0.733831 0.550272 0.366800 0.183385 0.000000 
0.000000 0.190163 0.380353 0.570596 0.760917 0.951343 1.141899 1.332609 1.523499 1.714593 1.905913 2.097481 2.289320 2.481449 2.673888 2.866655 3.059766 3.253239 3.447086 3.641321 3.835955 4.030998 4.226457 4.422338 4.618647 4.815384 5.012552 5.210148 5.408168 5.606607 5.805458 6.004709 6.204348 6.404362 6.604732 6.805440 7.006463 7.207778 7.409359 7.611175 7.813197 8.015390 8.217717 8.420142 8.622622 8.825115 9.027575 9.229955 9.432204 9.634270 9.836100 10.037637 10.238822 10.439596 10.639896 10.839660 11.038822 11.237314 11.435069 11.632017 11.828087 12.023207 12.217304 12.410305 12.602133 12.792715 12.981975 13.169835 13.356219 13.541051 13.724254 13.905750 14.085465 14.263320 14.439241 14.613153 14.784980 14.954649 15.122087 15.287223 15.449984 15.610303 15.768109 15.923336 16.075919 16.225792 16.372894 16.517163 16.658539 16.796965 16.932385 17.064744 17.193990 17.320072 17.442940 17.562549 17.678852 17.791806 17.901370 18.007503 18.110168 18.209329 18.304950 18.397000 18.485447 18.570262 18.651417 18.728886 18.802645 18.872671 18.938942 19.001439 19.060143 19.115036 19.166103 19.213330 19.256703 19.296211 19.331842 19.363588 19.391439 19.415389 19.435432 19.451562 19.463776 19.472071 19.476445 19.476898 19.473429 19.466040 19.454734 19.439514 19.420384 19.397351 19.370421 19.339602 19.304902 19.266333 19.223905 19.177632 19.127526 19.073603 19.015880 18.954374 18.889105 18.820093 18.747360 18.670931 18.590829 18.507083 18.419719 18.328769 18.234264 18.136238 18.034725 17.929763 17.821390 17.709647 17.594576 17.476222 17.354630 17.229849 17.101927 16.970918 16.836873 16.699849 16.559901 16.417089 16.271473 16.123115 15.972078 15.818428 15.662230 15.503554 15.342468 15.179043 15.013350 14.845463 14.675455 14.503400 14.329375 14.153455 13.975717 13.796237 13.615095 13.432366 13.248129 13.062461 12.875440 12.687144 12.497648 12.307030 12.115364 11.922726 11.729190 11.534829 11.339714 11.143916 10.947505 10.750548 10.553111 10.355259 10.157055 9.958560 9.759833 9.560932 9.361911 9.162823 8.963720 8.764650 8.565660 8.366792 8.168091 7.969593 7.771338 7.573358 7.375687 7.178353 6.981385 6.784807 6.588641 6.392908 6.197625 6.002808 5.808469 5.614619 5.421266 5.228417 5.036076 4.844244 4.652922 4.462107 4.271794 4.081979 3.892652 3.703805 3.515426 3.327501 3.140017 2.952957 2.766303 2.580038 2.394140 2.208589 2.023361 1.838435 1.653785 1.469386 1.285212 1.101237 0.917434 0.733773 0.550229 0.366771 0.183371 0.000000 
0.000000 0.190124 0.380274 0.570478 0.760760 0.951148 1.141666 1.332340 1.523195 1.714254 1.905540 2.097076 2.288884 2.480984 2.673396 2.866137 3.059226 3.252677 3.446505 3.640723 3.835343 4.030374 4.225823 4.421698 4.618003 4.814740 5.011910 5.209511 5.407540 5.605992 5.804857 6.004127 6.203788 6.403827 6.604226 6.804967 7.006026 7.207381 7.409005 7.610868 7.812941 8.015187 8.217573 8.420059 8.622604 8.825165 9.027697 9.230151 9.432478 9.634626 9.836540 10.038164 10.239439 10.440306 10.640702 10.840564 11.039825 11.238420 11.436280 11.633334 11.829512 12.024742 12.218950 12.412062 12.604004 12.794700 12.984073 13.172048 13.358548 13.543495 13.726813 13.908424 14.088253 14.266222 14.442256 14.616279 14.788217 14.957995 15.125541 15.290783 15.453649 15.614070 15.771977 15.927303 16.079982 16.229950 16.377143 16.521501 16.662964 16.801475 16.936976 17.069414 17.198736 17.324891 17.447830 17.567507 17.683875 17.796892 17.906515 18.012705 18.115425 18.214637 18.310307 18.402404 18.490894 18.575751 18.656945 18.734451 18.808245 18.878303 18.944604 19.007128 19.065858 19.120775 19.171864 19.219110 19.262501 19.302025 19.337671 19.369429 19.397291 19.421250 19.441300 19.457436 19.469655 19.477952 19.482327 19.482779 19.479308 19.471916 19.460605 19.445378 19.426240 19.403196 19.376254 19.345422 19.310707 19.272121 19.229674 19.183380 19.133251 19.079304 19.021554 18.960019 18.894719 18.825674 18.752906 18.676438 18.596296 18.512507 18.425099 18.334101 18.239546 18.141467 18.039899 17.934878 17.826444 17.714638 17.599501 17.481078 17.359414 17.234558 17.106560 16.975470 16.841343 16.704233 16.564197 16.421295 16.275586 16.127132 15.975998 15.822248 15.665949 15.507168 15.345977 15.182444 15.016642 14.848644 14.678524 14.506356 14.332217 14.156182 13.978328 13.798733 13.617474 13.434628 13.250275 13.064491 12.877354 12.688942 12.499332 12.308600 12.116823 11.924074 11.730429 11.535959 11.340739 11.144837 10.948324 10.751267 10.553734 10.355787 10.157492 9.958908 9.760096 9.561112 9.362011 9.162847 8.963671 8.764532 8.565475 8.366545 8.167784 7.969232 7.770924 7.572896 7.375180 7.177806 6.980800 6.784189 6.587993 6.392233 6.196928 6.002091 5.807736 5.613873 5.420511 5.227656 5.035312 4.843481 4.652162 4.461353 4.271049 4.081246 3.891934 3.703104 3.514744 3.326841 3.139381 2.952347 2.765722 2.579486 2.393621 2.208103 2.022911 1.838021 1.653408 1.469048 1.284915 1.100980 0.917218 0.733600 0.550098 0.366684 0.183327 0.000000 
0.000000 0.190098 0.380222 0.570399 0.760656 0.951018 1.141511 1.332161 1.522991 1.714027 1.905291 2.096806 2.288594 2.480675 2.673068 2.865792 3.058865 3.252302 3.446118 3.640325 3.834935 4.029957 4.225401 4.421272 4.617574 4.814310 5.011482 5.209087 5.407121 5.605581 5.804456 6.003738 6.203415 6.403470 6.603889 6.804651 7.005735 7.207116 7.408769 7.610663 7.812769 8.015052 8.217476 8.420003 8.622591 8.825198 9.027777 9.230282 9.432661 9.634863 9.836833 10.038515 10.239851 10.440779 10.641239 10.841166 11.040495 11.239158 11.437087 11.634212 11.830462 12.025765 12.220047 12.413234 12.605251 12.796022 12.985472 13.173524 13.360100 13.545124 13.728519 13.910207 14.090111 14.268156 14.444265 14.618363 14.790375 14.960226 15.127844 15.293157 15.456093 15.616582 15.774556 15.929948 16.082691 16.232721 16.379976 16.524394 16.665915 16.804481 16.940037 17.072527 17.201900 17.328104 17.451090 17.570812 17.687224 17.800282 17.909945 18.016174 18.118929 18.218176 18.313879 18.406006 18.494527 18.579411 18.660631 18.738162 18.811978 18.882057 18.948379 19.010922 19.069668 19.124601 19.175704 19.222964 19.266367 19.305901 19.341556 19.373323 19.401192 19.425158 19.445213 19.461353 19.473574 19.481873 19.486249 19.486701 19.483228 19.475833 19.464519 19.449287 19.430143 19.407093 19.380143 19.349302 19.314577 19.275979 19.233520 19.187212 19.137068 19.083104 19.025336 18.963783 18.898462 18.829394 18.756603 18.680110 18.599942 18.516124 18.428686 18.337656 18.243068 18.144953 18.043348 17.938289 17.829815 17.717966 17.602784 17.484315 17.362604 17.237698 17.109648 16.978505 16.844322 16.707156 16.567062 16.424099 16.278328 16.129811 15.978611 15.824795 15.668428 15.509578 15.348316 15.184711 15.018837 14.850765 14.680570 14.508327 14.334112 14.158000 13.980069 13.800396 13.619060 13.436136 13.251705 13.065844 12.878630 12.690141 12.500455 12.309648 12.117795 11.924972 11.731254 11.536713 11.341422 11.145451 10.948870 10.751747 10.554149 10.356140 10.157783 9.959140 9.760270 9.561231 9.362078 9.162863 8.963638 8.764452 8.565351 8.366380 8.167580 7.968990 7.770648 7.572588 7.374842 7.177441 6.980410 6.783776 6.587561 6.391783 6.196462 6.001612 5.807247 5.613376 5.420008 5.227149 5.034803 4.842971 4.651655 4.460850 4.270552 4.080757 3.891454 3.702636 3.514289 3.326401 3.138957 2.951940 2.765334 2.579119 2.393274 2.207779 2.022610 1.837744 1.653157 1.468823 1.284716 1.100809 0.917075 0.733485 0.550012 0.366626 0.183298 0.000000 
0.000000 0.189965 0.379957 0.570004 0.760131 0.950365 1.140733 1.331259 1.521970 1.712890 1.904042 2.095450 2.287134 2.479118 2.671420 2.864059 3.057053 3.250418 3.444169 3.638320 3.832881 4.027864 4.223276 4.419125 4.615415 4.812148 5.009327 5.206950 5.405013 5.603511 5.802437 6.001781 6.201530 6.401671 6.602186 6.803057 7.004261 7.205775 7.407572 7.609623 7.811898 8.014361 8.216978 8.419709 8.622513 8.825348 9.028166 9.230920 9.433560 9.636034 9.838285 10.040259 10.241896 10.443135 10.643913 10.844167 11.043831 11.242836 11.441114 11.638594 11.835205 12.030873 12.225526 12.419087 12.611482 12.802634 12.992466 13.180901 13.367862 13.553271 13.737050 13.919121 14.099408 14.277832 14.454318 14.628789 14.801170 14.971387 15.139365 15.305033 15.468318 15.629150 15.787460 15.943181 16.096246 16.246591 16.394151 16.538867 16.680677 16.819524 16.955352 17.088105 17.217732 17.344181 17.467403 17.587351 17.703980 17.817246 17.927109 18.033527 18.136464 18.235882 18.331749 18.424031 18.512698 18.597720 18.679070 18.756723 18.830654 18.900840 18.967261 19.029896 19.088728 19.143740 19.194915 19.242240 19.285703 19.325290 19.360993 19.392801 19.420706 19.444702 19.464782 19.480941 19.493176 19.501484 19.505864 19.506314 19.502835 19.495428 19.484095 19.468841 19.449669 19.426585 19.399596 19.368710 19.333934 19.295280 19.252758 19.206380 19.156161 19.102115 19.044259 18.982609 18.917185 18.848008 18.775098 18.698480 18.618178 18.534218 18.446630 18.355442 18.260687 18.162396 18.060607 17.955354 17.846677 17.734616 17.619214 17.500515 17.378564 17.253409 17.125102 16.993692 16.859233 16.721782 16.581394 16.438130 16.292049 16.143214 15.991689 15.837539 15.680831 15.521635 15.360019 15.196056 15.029817 14.861375 14.690807 14.518186 14.343589 14.167093 13.988776 13.808716 13.626990 13.443678 13.258857 13.072607 12.885007 12.696133 12.506065 12.314878 12.122650 11.929457 11.735373 11.540472 11.344827 11.148510 10.951589 10.754134 10.556212 10.357888 10.159226 9.960287 9.761130 9.561815 9.362396 9.162927 8.963458 8.764040 8.564719 8.365538 8.166541 7.967767 7.769252 7.571031 7.373137 7.175599 6.978444 6.781698 6.585382 6.389517 6.194120 5.999205 5.804787 5.610874 5.417475 5.224597 5.032242 4.840412 4.649106 4.458323 4.268056 4.078300 3.889047 3.700286 3.512004 3.324190 3.136827 2.949898 2.763387 2.577272 2.391534 2.206151 2.021100 1.836357 1.651896 1.467692 1.283719 1.099949 0.916354 0.732906 0.549576 0.366334 0.183152 0.000000 
0.000000 0.189845 0.379718 0.569646 0.759656 0.949774 1.140028 1.330444 1.521046 1.711861 1.902912 2.094222 2.285814 2.477709 2.669928 2.862490 3.055412 3.248712 3.442405 3.636504 3.831021 4.025967 4.221351 4.417179 4.613458 4.810189 5.007374 5.205012 5.403100 5.601634 5.800605 6.000004 6.199819 6.400035 6.600637 6.801605 7.002918 7.204551 7.406478 7.608670 7.811096 8.013723 8.216513 8.419428 8.622427 8.825467 9.028500 9.231480 9.434355 9.637073 9.839579 10.041816 10.243724 10.445242 10.646308 10.846858 11.046823 11.246137 11.444730 11.642530 11.839466 12.035465 12.230452 12.424351 12.617086 12.808581 12.998758 13.187540 13.374848 13.560604 13.744729 13.927146 14.107777 14.286544 14.463370 14.638178 14.810893 14.981439 15.149742 15.315729 15.479329 15.640470 15.799084 15.955101 16.108456 16.259084 16.406920 16.551904 16.693975 16.833075 16.969148 17.102138 17.231993 17.358663 17.482097 17.602249 17.719073 17.832527 17.942568 18.049157 18.152257 18.251830 18.347844 18.440265 18.529063 18.614209 18.695676 18.773439 18.847472 18.917755 18.984265 19.046983 19.105891 19.160973 19.212214 19.259598 19.303113 19.342749 19.378494 19.410339 19.438276 19.462299 19.482401 19.498578 19.510826 19.519142 19.523524 19.523973 19.520487 19.513070 19.501722 19.486447 19.467250 19.444136 19.417112 19.386185 19.351364 19.312659 19.270080 19.223641 19.173354 19.119235 19.061298 18.999563 18.934046 18.864770 18.791754 18.715023 18.634601 18.550515 18.462791 18.371461 18.276556 18.178107 18.076152 17.970725 17.861866 17.749614 17.634013 17.515107 17.392940 17.267562 17.139022 17.007372 16.872665 16.734958 16.594306 16.450769 16.304409 16.155287 16.003468 15.849018 15.692004 15.532494 15.370560 15.206273 15.039705 14.870931 14.700025 14.527063 14.352123 14.175281 13.996615 13.816205 13.634128 13.450464 13.265293 13.078693 12.890743 12.701522 12.511109 12.319580 12.127014 11.933487 11.739073 11.543847 11.347883 11.151252 10.954026 10.756271 10.558057 10.359449 10.160511 9.961305 9.761890 9.562326 9.362667 9.162969 8.963281 8.763653 8.564133 8.364765 8.165590 7.966649 7.767978 7.569613 7.371585 7.173924 6.976658 6.779811 6.583406 6.387461 6.191996 5.997023 5.802557 5.608607 5.415181 5.222285 5.029922 4.838094 4.646799 4.456035 4.265797 4.076078 3.886869 3.698159 3.509938 3.322190 3.134900 2.948051 2.761625 2.575602 2.389961 2.204680 2.019735 1.835102 1.650756 1.466670 1.282818 1.099171 0.915702 0.732382 0.549182 0.366071 0.183020 0.000000 
0.000000 0.189698 0.379424 0.569206 0.759072 0.949048 1.139162 1.329441 1.519911 1.710596 1.901522 2.092712 2.284190 2.475976 2.668093 2.860560 3.053394 3.246614 3.440234 3.634270 3.828732 4.023633 4.218981 4.414785 4.611048 4.807775 5.004967 5.202624 5.400743 5.599318 5.798344 5.997810 6.197705 6.398015 6.598722 6.799809 7.001254 7.203032 7.405118 7.607483 7.810095 8.012921 8.215923 8.419063 8.622301 8.825591 9.028889 9.232144 9.435307 9.638325 9.841142 10.043700 10.245941 10.447802 10.649221 10.850131 11.050467 11.250159 11.449137 11.647331 11.844666 12.041069 12.236465 12.430778 12.623931 12.815846 13.006446 13.195652 13.383385 13.569566 13.754117 13.936958 14.118011 14.297198 14.474440 14.649661 14.822784 14.993733 15.162434 15.328814 15.492799 15.654319 15.813303 15.969684 16.123394 16.274368 16.422542 16.567854 16.710245 16.849654 16.986026 17.119306 17.249441 17.376380 17.500073 17.620474 17.737538 17.851220 17.961480 18.068277 18.171575 18.271338 18.367531 18.460122 18.549080 18.634378 18.715987 18.793884 18.868042 18.938441 19.005060 19.067880 19.126881 19.182049 19.233368 19.280824 19.324404 19.364098 19.399894 19.431785 19.459761 19.483817 19.503946 19.520144 19.532407 19.540733 19.545119 19.545566 19.542073 19.534642 19.523275 19.507975 19.488747 19.465597 19.438530 19.407554 19.372678 19.333911 19.291264 19.244749 19.194380 19.140171 19.082138 19.020297 18.954668 18.885271 18.812126 18.735258 18.654689 18.570447 18.482560 18.391056 18.295967 18.197326 18.095168 17.989528 17.880446 17.767962 17.652118 17.532959 17.410529 17.284877 17.156053 17.024109 16.889099 16.751077 16.610102 16.466233 16.319530 16.170058 16.017879 15.863061 15.705671 15.545779 15.383455 15.218771 15.051800 14.882618 14.711299 14.537920 14.362558 14.185291 14.006199 13.825360 13.642853 13.458759 13.273157 13.086128 12.897750 12.708104 12.517267 12.325320 12.132339 11.938402 11.743584 11.547961 11.351606 11.154592 10.956989 10.758868 10.560297 10.361341 10.162065 9.962531 9.762800 9.562931 9.362979 9.162999 8.963043 8.763159 8.563396 8.363797 8.164405 7.965260 7.766399 7.567857 7.369666 7.171855 6.974453 6.777483 6.580968 6.384927 6.189378 5.994335 5.799811 5.605816 5.412357 5.219440 5.027068 4.835242 4.643961 4.453222 4.263019 4.073344 3.884190 3.695546 3.507397 3.319731 3.132532 2.945781 2.759461 2.573550 2.388028 2.202872 2.018058 1.833561 1.649355 1.465414 1.281711 1.098216 0.914902 0.731739 0.548698 0.365748 0.182858 0.000000 
0.000000 0.189523 0.379074 0.568683 0.758377 0.948184 1.138132 1.328248 1.518559 1.709090 1.899868 2.090915 2.282256 2.473914 2.665909 2.858262 3.050991 3.244115 3.437649 3.631608 3.826005 4.020852 4.216157 4.411929 4.608174 4.804896 5.002096 5.199774 5.397928 5.596553 5.795643 5.995188 6.195177 6.395596 6.596428 6.797655 6.999256 7.201207 7.403481 7.606049 7.808881 8.011941 8.215195 8.418602 8.622121 8.825709 9.029318 9.232901 9.436405 9.639778 9.842963 10.045903 10.248538 10.450805 10.652641 10.853980 11.054755 11.254895 11.454331 11.652989 11.850797 12.047680 12.243561 12.438365 12.632013 12.824427 13.015528 13.205237 13.393474 13.580160 13.765214 13.948558 14.130111 14.309795 14.487531 14.663241 14.836848 15.008275 15.177448 15.344292 15.508734 15.670702 15.830126 15.986937 16.141068 16.292452 16.441026 16.586727 16.729494 16.869270 17.005997 17.139619 17.270085 17.397342 17.521342 17.642037 17.759383 17.873335 17.983853 18.090897 18.194430 18.294415 18.390819 18.483611 18.572758 18.658235 18.740012 18.818066 18.892372 18.962909 19.029656 19.092594 19.151705 19.206974 19.258385 19.305925 19.349582 19.389344 19.425201 19.457144 19.485167 19.509261 19.529422 19.545645 19.557926 19.566263 19.570654 19.571098 19.567596 19.560150 19.548760 19.533432 19.514168 19.490974 19.463857 19.432824 19.397882 19.359043 19.316315 19.269712 19.219246 19.164931 19.106784 19.044820 18.979058 18.909519 18.836222 18.759192 18.678451 18.594026 18.505945 18.414236 18.318931 18.220062 18.117665 18.011774 17.902429 17.789670 17.673539 17.554080 17.431339 17.305364 17.176204 17.043913 16.908543 16.770150 16.628792 16.484529 16.337422 16.187534 16.034930 15.879676 15.721841 15.561495 15.398709 15.233555 15.066107 14.896441 14.724633 14.550759 14.374898 14.197128 14.017529 13.836182 13.653166 13.468561 13.282449 13.094911 12.906026 12.715875 12.524538 12.332093 12.138621 11.944198 11.748901 11.552806 11.355988 11.158519 10.960472 10.761916 10.562920 10.363552 10.163876 9.963954 9.763849 9.563618 9.363320 9.163007 8.962732 8.762545 8.562494 8.362622 8.162974 7.963588 7.764502 7.565750 7.367366 7.169379 6.971815 6.774700 6.578055 6.381901 6.186254 5.991128 5.796536 5.602488 5.408991 5.216051 5.023669 4.831846 4.640582 4.449872 4.259711 4.070091 3.881003 3.692435 3.504375 3.316807 3.129715 2.943081 2.756886 2.571110 2.385730 2.200722 2.016064 1.831728 1.647690 1.463921 1.280394 1.097081 0.913951 0.730975 0.548122 0.365363 0.182666 0.000000 
0.000000 0.189319 0.378668 0.568074 0.757569 0.947179 1.136933 1.326860 1.516986 1.707339 1.897943 2.088824 2.280007 2.471514 2.663367 2.855587 3.048194 3.241205 3.434638 3.628508 3.822829 4.017611 4.212866 4.408602 4.604824 4.801538 4.998746 5.196448 5.394642 5.593323 5.792486 5.992122 6.192219 6.392763 6.593739 6.795128 6.996909 7.199058 7.401548 7.604352 7.807437 8.010769 8.214313 8.418028 8.621874 8.825805 9.029775 9.233736 9.437635 9.641418 9.845029 10.048411 10.251502 10.454239 10.656559 10.858394 11.059676 11.260336 11.460301 11.659498 11.857854 12.055292 12.251736 12.447107 12.641329 12.834320 13.026002 13.216294 13.405115 13.592385 13.778023 13.961948 14.144081 14.324341 14.502648 14.678924 14.853092 15.025073 15.194791 15.362173 15.527143 15.689630 15.849563 16.006871 16.161488 16.313346 16.462382 16.608532 16.751736 16.891935 17.029071 17.163089 17.293936 17.421562 17.545915 17.666950 17.784621 17.898885 18.009701 18.117029 18.220831 18.321074 18.417721 18.510743 18.600109 18.685790 18.767760 18.845995 18.920471 18.991166 19.058060 19.121134 19.180372 19.235757 19.287274 19.334911 19.378654 19.418494 19.454421 19.486425 19.514500 19.538639 19.558836 19.575087 19.587389 19.595739 19.600135 19.600577 19.597065 19.589600 19.578185 19.562823 19.543518 19.520275 19.493100 19.462001 19.426985 19.388062 19.345243 19.298538 19.247960 19.193525 19.135246 19.073141 19.007227 18.937524 18.864053 18.786836 18.705897 18.621261 18.532957 18.441012 18.345458 18.246328 18.143654 18.037475 17.927827 17.814751 17.698288 17.578484 17.455383 17.329035 17.199488 17.066795 16.931010 16.792188 16.650388 16.505670 16.358094 16.207726 16.054630 15.898872 15.740523 15.579652 15.416331 15.250633 15.082633 14.912407 14.740032 14.565585 14.389146 14.210794 14.030609 13.848673 13.665066 13.479871 13.293168 13.105040 12.915568 12.724832 12.532915 12.339895 12.145853 11.950868 11.755016 11.558375 11.361020 11.163025 10.964462 10.765403 10.565917 10.366071 10.165932 9.965561 9.765023 9.564374 9.363674 9.162976 8.962333 8.761796 8.561411 8.361225 8.161280 7.961615 7.762269 7.563277 7.364670 7.166478 6.968728 6.771446 6.574653 6.378368 6.182608 5.987387 5.792718 5.598610 5.405070 5.212102 5.019709 4.827892 4.636648 4.445974 4.255862 4.066306 3.877295 3.688817 3.500859 3.313406 3.126439 2.939942 2.753894 2.568273 2.383058 2.198224 2.013746 1.829599 1.645755 1.462186 1.278865 1.095761 0.912845 0.730086 0.547454 0.364916 0.182442 0.000000 
0.000000 0.189086 0.378202 0.567379 0.756644 0.946030 1.135563 1.325273 1.515188 1.705335 1.895742 2.086432 2.277433 2.468767 2.660457 2.852525 3.044991 3.237874 3.431191 3.624958 3.819190 4.013898 4.209094 4.404787 4.600983 4.797687 4.994903 5.192630 5.390868 5.589612 5.788858 5.988595 6.188813 6.389499 6.590637 6.792209 6.994193 7.196567 7.399303 7.602373 7.805745 8.009387 8.213259 8.417325 8.621540 8.825862 9.030242 9.234632 9.438979 9.643230 9.847326 10.051210 10.254819 10.458091 10.660961 10.863360 11.065221 11.266471 11.467038 11.666849 11.865828 12.063898 12.260982 12.457001 12.651875 12.845523 13.037866 13.228821 13.418307 13.606242 13.792544 13.977131 14.159923 14.340838 14.519796 14.696717 14.871521 15.044132 15.214472 15.382464 15.548036 15.711112 15.871623 16.029497 16.184666 16.337063 16.486624 16.633285 16.776984 16.917662 17.055263 17.189730 17.321010 17.449053 17.573807 17.695227 17.813267 17.927884 18.039036 18.146685 18.250794 18.351326 18.448249 18.541531 18.631143 18.717056 18.799244 18.877683 18.952350 19.023224 19.090283 19.153512 19.212891 19.268406 19.320043 19.367788 19.411630 19.451558 19.487563 19.519636 19.547770 19.571958 19.592196 19.608479 19.620804 19.629168 19.633570 19.634009 19.630486 19.623001 19.611558 19.596158 19.576806 19.553508 19.526269 19.495095 19.459995 19.420979 19.378055 19.331236 19.280533 19.225961 19.167535 19.105270 19.039184 18.969297 18.895629 18.818201 18.737039 18.652166 18.563609 18.471398 18.375563 18.276135 18.173150 18.066643 17.956652 17.843217 17.726379 17.606184 17.482676 17.355904 17.225918 17.092769 16.956513 16.817204 16.674902 16.529667 16.381560 16.230646 16.076990 15.920661 15.761726 15.600258 15.436329 15.270013 15.101385 14.930522 14.757502 14.582404 14.405307 14.226292 14.045440 13.862834 13.678556 13.492688 13.305313 13.116513 12.926372 12.734972 12.542394 12.348719 12.154029 11.958404 11.761920 11.564658 11.366692 11.168098 10.968949 10.769318 10.569273 10.368885 10.168218 9.967338 9.766306 9.565182 9.364025 9.162890 8.961829 8.760893 8.560131 8.359587 8.159305 7.959325 7.759684 7.560417 7.361558 7.163135 6.965175 6.767704 6.570742 6.374309 6.178422 5.983095 5.788339 5.594163 5.400575 5.207578 5.015175 4.823364 4.632145 4.441512 4.251459 4.061976 3.873054 3.684680 3.496840 3.309517 3.122695 2.936354 2.750473 2.565031 2.380005 2.195369 2.011098 1.827166 1.643544 1.460205 1.277118 1.094254 0.911583 0.729072 0.546690 0.364406 0.182187 0.000000 
